id,issue_id,issue_text,issue_category_l1,issue_category_l2,issue_category_l3,vote_answer_id,vote_answer_text,vote_increment,current_vote_flag,vote_timestamp,userid,gender,zip,country,state,city,religion,ethnicity,income,marital,education,sorient,age,left_right,lib_auth,radic_cons,dove_hawk
"1-136-268","136","Should the sale of bottled water be permitted",Environment,Pollution,,"268","No",1,"1","2013/04/07 16:02:55","50347a3f14aea923e9f8eac867fd3bb1","Male","630090","ru","Новосибирская Область","Новосибирск","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"1-136-268","136","Should the sale of bottled water be permitted",Environment,Land Use,,"268","No",1,"1","2013/04/07 16:02:55","50347a3f14aea923e9f8eac867fd3bb1","Male","630090","ru","Новосибирская Область","Новосибирск","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"1-136-268","136","Should the sale of bottled water be permitted",Environment,Waste,,"268","No",1,"1","2013/04/07 16:02:55","50347a3f14aea923e9f8eac867fd3bb1","Male","630090","ru","Новосибирская Область","Новосибирск","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"1-136-268","136","Should the sale of bottled water be permitted",Society,,,"268","No",1,"1","2013/04/07 16:02:55","50347a3f14aea923e9f8eac867fd3bb1","Male","630090","ru","Новосибирская Область","Новосибирск","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Industries,Consumer Goods,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Consumerism,,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Environment,Pollution,,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Environment,Land Use,,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Environment,Waste,,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-136-267","136","Should the sale of bottled water be permitted",Society,,,"267","Yes",1,"1","2013/04/13 11:55:54","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Industries,Consumer Goods,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Consumerism,,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Environment,Pollution,,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Environment,Land Use,,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Environment,Waste,,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-136-267","136","Should the sale of bottled water be permitted",Society,,,"267","Yes",1,"1","2013/04/21 21:51:08","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-135-277","135","Should homosexuals be permitted to get married",Politics & Law,Domestic,Civil Rights,"277","Yes",1,"1","2013/04/21 21:53:03","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-135-277","135","Should homosexuals be permitted to get married",Politics & Law,Social,,"277","Yes",1,"1","2013/04/21 21:53:03","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-135-277","135","Should homosexuals be permitted to get married",Society,Religion,,"277","Yes",1,"1","2013/04/21 21:53:03","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-135-277","135","Should homosexuals be permitted to get married",Society,Gender,,"277","Yes",1,"1","2013/04/21 21:53:03","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-135-277","135","Should homosexuals be permitted to get married",Society,Family values,,"277","Yes",1,"1","2013/04/21 21:53:03","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-134-263","134","Should polygamy be allowed",Society,Religion,,"263","No",1,"1","2013/04/21 21:53:14","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-134-263","134","Should polygamy be allowed",Society,Gender,,"263","No",1,"1","2013/04/21 21:53:14","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"26-134-263","134","Should polygamy be allowed",Society,Family values,,"263","No",1,"1","2013/04/21 21:53:14","89636e0a435746c5efeee8ce0d1afa79","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"27-134-263","134","Should polygamy be allowed",Society,Religion,,"263","No",1,"1","2013/04/22 19:41:39","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-134-263","134","Should polygamy be allowed",Society,Gender,,"263","No",1,"1","2013/04/22 19:41:39","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-134-263","134","Should polygamy be allowed",Society,Family values,,"263","No",1,"1","2013/04/22 19:41:39","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Industries,Consumer Goods,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Business & Economics,Consumerism,,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Environment,Pollution,,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Environment,Land Use,,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Environment,Waste,,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-136-267","136","Should the sale of bottled water be permitted",Society,,,"267","Yes",1,"1","2013/04/22 19:44:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-131-265","131","Do you want world peace",Politics & Law,International,,"265","Yes",1,"1","2013/04/22 19:47:23","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-131-265","131","Do you want world peace",Politics & Law,Ideology,,"265","Yes",1,"1","2013/04/22 19:47:23","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-131-265","131","Do you want world peace",Society,,,"265","Yes",1,"1","2013/04/22 19:47:23","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,Foreign Policy/Diplomacy,"274","No",1,"1","2013/04/22 19:51:33","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,War & Peace,"274","No",1,"1","2013/04/22 19:51:33","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,Foreign Policy/Diplomacy,"274","No",-1,"1","2013/04/22 19:51:33","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,War & Peace,"274","No",-1,"1","2013/04/22 19:51:33","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,Foreign Policy/Diplomacy,"274","No",1,"0","2013/04/22 19:51:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
"27-137-274","137","Did President Obama have the right to order the killing of an american citizen on foreign soil suspected of terrorism",Politics & Law,International,War & Peace,"274","No",1,"0","2013/04/22 19:51:36","bc0405b0a66577fb5ff85aa5df4b690e","Male","undefined","ca","undefined","undefined","undefined","undefined","$100,000 - $149,999","Single","Masters Degree","Straight","undefined","3","3","3","3"
